,year,CPICANALL,CPIGROCANALL,CPICANEXC,CPICANSER,CPICANGDS,CPICANENG,UNEMPC,CEIR,MSC,TSX,BLIC,RGDP,IRGDP,SRGDP,CBR,CIR
0,1961-01-01,15.7,1.29032258064516,17.3,13.2,17.5,11.5,7.6,,10114561917.4434,576.0,-12.2,151804.0,41230.2,89684.9,5.27,3.47
1,1961-02-01,15.7,1.29032258064516,17.3,13.2,17.5,11.5,7.7,,9838268974.7004,594.0,-12.8,152434.0,41269.9,90071.2,5.17,3.11
2,1961-03-01,15.7,1.94805194805196,17.3,13.2,17.5,11.5,7.6,,9924143808.255661,606.0,-1.8,151804.0,41141.3,89984.5,5.14,3.46
3,1961-04-01,15.7,1.29032258064516,17.3,13.2,17.5,11.5,7.6,,9927877496.67111,633.0,15.2,153956.0,41940.8,91079.3,5.21,3.57
4,1961-05-01,15.7,1.29032258064516,17.4,13.3,17.5,11.4,7.6,,9950279627.16378,646.0,17.8,154523.0,42144.6,91564.8,5.17,3.42
5,1961-06-01,15.7,1.29032258064516,17.3,13.3,17.5,11.3,7.4,,10043621837.5499,651.0,16.2,156890.0,42709.4,92596.2,5.04,2.8
6,1961-07-01,15.7,1.29032258064516,17.2,13.3,17.5,11.4,7.2,,10260175765.6458,662.0,16.4,156395.0,43300.2,92632.9,4.95,2.88
7,1961-08-01,15.7,1.29032258064516,17.2,13.3,17.5,11.5,6.8,,10472996005.3262,672.0,21.4,159797.0,43066.2,93862.4,4.99,2.76
8,1961-09-01,15.7,1.29032258064516,17.4,13.4,17.5,11.5,6.9,,10519667110.5193,662.0,26.0,158874.0,44070.3,93007.0,4.98,2.67
9,1961-10-01,15.7,0.0,17.4,13.4,17.5,11.5,6.5,,10654079893.475399,666.0,24.4,160007.0,44487.7,93574.2,4.97,2.74
10,1961-11-01,15.7,0.0,17.4,13.4,17.5,11.5,6.1,,10837030625.832201,686.0,18.0,160252.0,44653.6,93647.8,4.87,2.67
11,1961-12-01,15.7,0.0,17.4,13.4,17.5,11.3,6.0,,10922905459.3875,701.0,28.4,160396.0,44937.0,93889.8,4.94,3.18
12,1962-01-01,15.7,0.0,17.4,13.4,17.5,11.5,6.0,,10560737683.089201,683.0,21.8,163069.0,45126.4,94334.3,4.96,3.35
13,1962-02-01,15.7,0.0,17.4,13.4,17.5,11.5,6.2,,10170567243.6751,687.0,22.2,163745.0,45575.1,94581.4,4.95,3.42
14,1962-03-01,15.7,0.0,17.4,13.4,17.5,11.5,6.0,,10204170439.414099,686.0,21.2,165702.0,46250.2,95515.1,4.88,3.35
15,1962-04-01,15.8,0.636942675159235,17.4,13.4,17.5,11.4,5.9,,10405789613.8482,668.0,10.2,165315.0,46421.9,95557.1,4.81,3.35
16,1962-05-01,15.8,0.636942675159235,17.5,13.4,17.5,11.4,5.6,,10422591211.7177,612.0,4.4,166878.0,47184.8,95802.5,4.89,3.75
17,1962-06-01,15.9,1.27388535031848,17.5,13.5,17.6,11.4,5.7,,10474862849.534,572.0,1.6,167587.0,47535.5,95871.4,5.13,6.0
18,1962-07-01,15.9,1.27388535031848,17.5,13.6,17.8,11.4,6.0,,10476729693.7417,586.0,2.0,169488.0,48357.5,96883.9,5.41,6.0
19,1962-08-01,16.0,1.9108280254777,17.5,13.6,17.8,11.4,5.7,,10454327563.249,600.0,-1.0,168400.0,47317.7,97116.6,5.42,6.0
20,1962-09-01,15.9,1.27388535031848,17.5,13.6,17.7,11.4,5.7,,10797826897.47,572.0,0.0,169630.0,48452.1,97231.5,5.38,5.5
21,1962-10-01,16.0,1.9108280254777,17.5,13.6,17.8,11.3,5.7,,11096521970.7057,581.0,2.4,170262.0,48067.1,97711.1,5.19,5.0
22,1962-11-01,16.0,1.9108280254777,17.6,13.6,17.8,11.3,5.9,,11131992010.6525,626.0,7.6,170672.0,48140.8,98196.6,5.06,4.0
23,1962-12-01,16.0,1.9108280254777,17.6,13.6,17.8,11.3,6.0,,11344812250.332901,629.0,14.4,170126.0,48053.8,98358.4,5.11,4.0
24,1963-01-01,16.0,1.9108280254777,17.6,13.7,17.8,11.2,5.9,,11061051930.758999,660.0,10.4,171162.0,48217.3,98589.6,5.1,4.0
25,1963-02-01,16.0,1.9108280254777,17.6,13.7,17.9,11.3,5.8,,10609275632.49,638.0,10.2,172141.0,48580.9,99023.8,5.11,4.0
26,1963-03-01,16.0,1.9108280254777,17.6,13.7,17.9,11.2,5.9,,10687683089.2144,658.0,9.4,173262.0,49124.4,99360.0,5.11,4.0
27,1963-04-01,16.0,1.26582278481012,17.7,13.7,17.9,11.3,5.7,,11107723035.9521,689.0,15.2,173616.0,49179.9,99948.9,5.01,4.0
28,1963-05-01,16.0,1.26582278481012,17.8,13.8,17.9,11.3,5.7,,11247736351.5313,700.0,19.6,175529.0,49873.4,100900.5,4.95,3.5
29,1963-06-01,16.0,0.628930817610051,17.8,13.8,18.0,11.3,5.5,,11223467376.8309,674.0,16.4,177076.0,50266.1,101495.3,4.95,3.5
30,1963-07-01,16.2,1.88679245283018,17.8,13.8,18.1,11.0,5.4,,11370948069.241001,656.0,11.0,176401.0,49574.4,101783.6,5.06,3.5
31,1963-08-01,16.3,1.87500000000001,17.8,13.8,18.1,11.2,5.3,,11251470039.9467,661.0,10.2,177185.0,49539.1,102835.9,5.22,4.0
32,1963-09-01,16.2,1.88679245283018,17.8,13.8,18.0,11.2,5.3,,11468023968.042599,681.0,13.8,180753.0,51573.9,103289.1,5.22,4.0
33,1963-10-01,16.2,1.25,17.8,13.8,18.1,11.2,5.2,,11619238348.8682,686.0,15.4,181497.0,51520.0,103767.3,5.07,4.0
34,1963-11-01,16.3,1.87500000000001,17.9,13.9,18.1,11.2,5.1,,11647241011.984001,679.0,15.0,182125.0,52436.6,104165.3,5.14,4.0
35,1963-12-01,16.3,1.87500000000001,17.9,13.9,18.1,11.2,5.0,,11753651131.8242,703.0,8.0,184329.0,52993.9,105027.1,5.15,4.0
36,1964-01-01,16.3,1.87500000000001,17.9,13.9,18.1,11.2,4.9,,11673376830.8921,721.0,14.2,184225.0,53280.5,105912.1,5.17,4.0
37,1964-02-01,16.3,1.87500000000001,18.0,14.0,18.1,11.2,4.9,,11189864181.0919,715.0,15.8,186186.0,54242.3,106344.8,5.17,4.0
38,1964-03-01,16.3,1.87500000000001,18.0,14.0,18.1,11.3,4.8,,11426953395.4727,743.0,20.4,187007.0,53961.4,107174.7,5.22,4.0
39,1964-04-01,16.4,2.5,18.0,14.1,18.2,11.3,4.9,,11690178428.7617,770.0,18.4,186439.0,54433.7,107258.7,5.24,4.0
40,1964-05-01,16.4,2.5,18.1,14.2,18.2,11.3,4.6,,11660308921.438099,797.0,17.4,187881.0,55064.6,107615.0,5.2,4.0
41,1964-06-01,16.4,2.5,18.1,14.2,18.2,11.3,4.8,,11792854860.186401,796.0,20.2,188247.0,55127.5,108513.9,5.2,4.0
42,1964-07-01,16.5,1.85185185185186,18.1,14.2,18.3,11.3,4.6,,11856327563.249,814.0,25.8,189440.0,54775.8,109205.2,5.21,4.0
43,1964-08-01,16.5,1.22699386503067,18.1,14.2,18.2,11.3,4.6,,11863794940.0799,809.0,26.6,190074.0,55273.2,109650.0,5.24,4.0
44,1964-09-01,16.5,1.85185185185186,18.1,14.2,18.2,11.3,4.5,,11949669773.6352,844.0,26.6,192545.0,56495.0,110207.4,5.22,4.0
45,1964-10-01,16.5,1.85185185185186,18.2,14.2,18.2,11.2,4.9,,12156889480.6924,847.0,21.4,192258.0,56407.9,110457.7,5.19,4.0
46,1964-11-01,16.5,1.22699386503067,18.2,14.2,18.2,11.2,4.3,,12160623169.1079,850.0,23.6,193205.0,57374.1,110368.7,5.09,4.25
47,1964-12-01,16.6,1.840490797546,18.3,14.3,18.2,11.2,4.1,,12494788282.290298,854.0,24.8,195805.0,57346.4,111177.0,5.06,4.25
48,1965-01-01,16.6,1.840490797546,18.4,14.5,18.2,11.3,4.2,,12188625832.2237,901.0,22.0,197363.0,58236.6,111106.5,4.98,4.25
49,1965-02-01,16.6,1.840490797546,18.4,14.5,18.2,11.3,4.1,,11790988015.9787,897.0,24.2,197322.0,57908.3,111638.5,5.0,4.25
50,1965-03-01,16.6,1.840490797546,18.4,14.5,18.2,11.2,4.1,,11951536617.8429,890.0,29.8,199158.0,59132.9,112490.1,5.09,4.25
51,1965-04-01,16.7,1.82926829268294,18.4,14.6,18.3,11.2,4.4,,12323038615.1798,911.0,24.0,200377.0,59079.2,113497.4,5.05,4.25
52,1965-05-01,16.7,1.82926829268294,18.5,14.7,18.5,11.3,4.0,,12319304926.7643,909.0,22.6,198970.0,59515.8,113926.4,5.08,4.25
53,1965-06-01,16.9,3.04878048780486,18.6,14.7,18.6,11.3,4.1,,12554527296.937399,847.0,17.4,200652.0,59774.4,114332.3,5.15,4.25
54,1965-07-01,16.9,2.4242424242424,18.6,14.7,18.7,11.2,3.9,,12739344873.502,838.0,16.2,203900.0,61209.1,115561.9,5.24,4.25
55,1965-08-01,16.9,2.4242424242424,18.6,14.7,18.6,11.2,3.8,,12883091877.4967,859.0,16.2,203692.0,59749.6,116477.4,5.3,4.25
56,1965-09-01,16.9,2.4242424242424,18.6,14.7,18.6,11.3,3.6,,12828953395.4727,873.0,22.0,205405.0,61059.6,116713.5,5.3,4.25
57,1965-10-01,16.9,2.4242424242424,18.6,14.8,18.6,11.3,3.1,,12942830892.143799,889.0,17.2,207996.0,62445.4,117611.7,5.36,4.25
58,1965-11-01,17.0,3.03030303030304,18.7,14.9,18.7,11.3,3.6,,13114580559.2543,864.0,18.8,209350.0,62723.8,118763.0,5.42,4.25
59,1965-12-01,17.1,3.01204819277109,18.8,14.9,18.7,11.3,3.5,,13310599201.0652,881.0,25.6,211379.0,63635.3,119750.8,5.42,4.75
60,1966-01-01,17.1,3.01204819277109,18.9,14.9,18.8,11.3,3.4,,13038039946.7377,918.0,31.6,212128.0,63640.2,119159.4,5.41,4.75
61,1966-02-01,17.2,3.6144578313253,18.9,15.0,19.0,11.3,3.4,,12692673768.3089,895.0,31.0,214081.0,63968.6,120686.5,5.54,4.75
62,1966-03-01,17.3,4.21686746987952,18.9,15.1,19.0,11.3,3.3,,12840154460.719,883.0,31.4,215398.0,63738.2,122238.0,5.63,5.25
63,1966-04-01,17.4,4.19161676646705,19.0,15.1,19.2,11.4,3.2,,13138849533.9547,891.0,28.4,215696.0,64115.6,121860.6,5.6,5.25
64,1966-05-01,17.4,4.19161676646705,19.1,15.1,19.2,11.4,3.2,,13073509986.684399,862.0,15.4,215720.0,64127.4,122094.4,5.6,5.25
65,1966-06-01,17.5,3.5502958579882,19.1,15.1,19.3,11.4,2.9,,13308732356.857498,857.0,18.0,216677.0,64165.9,123673.4,5.64,5.25
66,1966-07-01,17.5,3.5502958579882,19.1,15.2,19.4,11.4,3.2,,13474881491.3449,843.0,20.6,217433.0,63914.5,124175.9,5.72,5.25
67,1966-08-01,17.6,4.14201183431955,19.1,15.2,19.4,11.4,3.5,,13579424766.9774,780.0,17.0,216585.0,62874.4,125368.8,5.88,5.25
68,1966-09-01,17.6,4.14201183431955,19.2,15.2,19.4,11.4,3.6,,13708237017.310299,761.0,17.4,218415.0,64526.9,125455.1,5.79,5.25
69,1966-10-01,17.6,4.14201183431955,19.2,15.3,19.4,11.5,3.3,,13932258322.237001,776.0,14.4,220091.0,65256.1,126137.2,5.73,5.25
70,1966-11-01,17.6,3.52941176470588,19.5,15.4,19.4,11.5,3.5,,14014399467.376799,771.0,7.4,219362.0,64941.3,125851.1,5.82,5.25
71,1966-12-01,17.7,3.50877192982456,19.5,15.4,19.4,11.5,3.4,,14408303595.2064,790.0,4.8,219659.0,65032.6,126220.0,5.86,5.25
72,1967-01-01,17.7,3.50877192982456,19.5,15.5,19.4,11.5,3.6,,14090940079.8935,843.0,-1.8,220089.0,65506.0,126787.4,5.62,5.25
73,1967-02-01,17.7,2.90697674418605,19.5,15.6,19.4,11.5,3.7,,13963994673.7683,851.0,-4.8,217765.0,64991.0,126209.4,5.57,5.0
74,1967-03-01,17.8,2.89017341040463,19.7,15.6,19.4,11.6,3.8,,14174948069.241,880.0,-9.4,218467.0,65125.3,127076.9,5.5,5.0
75,1967-04-01,17.9,2.87356321839081,19.9,15.9,19.5,11.9,3.9,,14524047936.0852,898.0,-14.4,221458.0,65757.0,128511.0,5.51,4.5
76,1967-05-01,18.0,3.44827586206898,19.9,15.9,19.6,12.0,3.7,,14494178428.7617,865.0,-11.0,223120.0,65467.5,130219.6,5.72,4.5
77,1967-06-01,18.1,3.42857142857142,20.0,16.0,19.7,12.0,3.6,,14632324900.1332,887.0,-6.4,223345.0,65775.3,130996.9,5.85,4.5
78,1967-07-01,18.2,3.99999999999998,20.1,16.1,19.9,12.0,3.7,,14852612516.6445,915.0,-1.0,223879.0,66065.3,130841.5,5.85,4.5
79,1967-08-01,18.3,3.97727272727273,20.1,16.1,20.0,11.9,3.6,,14888082556.5912,905.0,4.4,225638.0,67156.4,131381.1,5.92,4.5
80,1967-09-01,18.3,3.97727272727273,20.1,16.1,19.9,11.9,3.7,,15225981358.1891,923.0,9.8,225397.0,66917.0,131967.2,6.05,5.0
81,1967-10-01,18.3,3.97727272727273,20.2,16.3,19.9,11.9,4.1,,15388396804.261,869.0,8.2,225386.0,66440.3,131882.1,6.32,5.0
82,1967-11-01,18.3,3.97727272727273,20.3,16.3,19.9,11.9,4.0,,15145707057.257,891.0,8.4,226360.0,67459.1,132041.0,6.39,6.0
83,1967-12-01,18.4,3.95480225988701,20.3,16.3,20.0,11.9,4.4,,15597483355.526001,899.0,11.2,226877.0,68198.2,132358.5,6.48,6.0
84,1968-01-01,18.5,4.51977401129943,20.4,16.4,20.1,12.0,4.3,,15233448735.02,874.0,13.2,228172.0,67812.5,132993.9,6.49,7.0
85,1968-02-01,18.5,4.51977401129943,20.6,16.4,20.1,12.0,4.4,,14563251664.4474,835.0,10.0,228305.0,67451.9,133350.0,6.69,7.0
86,1968-03-01,18.6,4.49438202247192,20.6,16.5,20.2,12.1,4.6,,14443773635.153101,815.0,7.6,229622.0,67808.9,133932.2,6.88,7.5
87,1968-04-01,18.6,3.91061452513969,20.8,16.6,20.4,12.2,4.5,,14779805592.543299,887.0,16.0,231962.0,69571.8,134171.8,6.61,7.5
88,1968-05-01,18.6,3.33333333333335,20.8,16.8,20.4,12.3,4.4,,14787272969.3742,879.0,10.6,234597.0,70450.2,135288.9,6.81,7.5
89,1968-06-01,18.7,3.3149171270718,20.9,16.9,20.4,12.3,4.7,,14964623169.1079,925.0,7.0,235754.0,71102.4,135761.7,6.74,7.5
90,1968-07-01,18.9,3.84615384615385,20.9,16.9,20.6,12.3,4.7,,15534010652.4634,920.0,8.2,235783.0,70723.6,136088.2,6.6,6.5
91,1968-08-01,19.0,3.82513661202184,20.9,16.9,20.6,12.4,4.6,,16000721704.394098,944.0,5.4,238136.0,71642.8,137757.5,6.45,6.5
92,1968-09-01,19.0,3.82513661202184,21.0,17.0,20.6,12.4,4.3,,15950316910.7856,989.0,3.6,238688.0,72428.6,137507.7,6.51,6.0
93,1968-10-01,19.0,3.82513661202184,21.1,17.1,20.7,12.4,4.4,,16127667110.5193,1004.0,11.6,239696.0,72936.0,138147.9,6.8,6.0
94,1968-11-01,19.2,4.91803278688523,21.1,17.2,20.7,12.4,4.5,,16110865512.6498,1042.0,16.2,241522.0,73877.9,139340.5,6.93,6.0
95,1968-12-01,19.2,4.34782608695652,21.2,17.2,20.7,12.4,4.5,,16627981358.1891,1063.0,12.2,241512.0,73776.5,139126.1,7.19,6.5
96,1969-01-01,19.2,3.78378378378379,21.3,17.3,20.7,12.5,4.3,,16476766977.3635,1091.0,9.8,242928.0,74237.0,140377.1,7.23,6.5
97,1969-02-01,19.2,3.78378378378379,21.3,17.4,20.7,12.5,4.3,,15660956058.5885,1039.0,14.0,246727.0,75293.0,142009.5,7.16,6.5
98,1969-03-01,19.3,3.76344086021504,21.4,17.6,20.7,12.5,4.2,,15871909454.061298,1072.0,14.2,249198.0,76593.0,142793.4,7.24,7.0
99,1969-04-01,19.6,5.3763440860215,21.7,17.8,20.9,12.5,4.3,,16411427430.093203,1102.0,10.4,248344.0,75851.7,142262.0,7.23,7.0
100,1969-05-01,19.6,5.3763440860215,21.8,17.9,21.0,12.5,4.4,,16433829560.5859,1131.0,13.4,246030.0,75851.7,142071.5,7.38,7.0
101,1969-06-01,19.7,5.34759358288771,22.0,18.0,21.3,12.5,4.4,,16538372836.218401,1009.0,11.0,247857.0,75911.5,143225.2,7.55,7.5
102,1969-07-01,19.8,4.76190476190476,22.0,18.1,21.3,12.5,4.3,,16816532623.1691,951.0,6.2,248523.0,76640.1,143783.1,7.54,8.0
103,1969-08-01,19.9,4.73684210526314,22.0,18.1,21.3,12.6,4.5,,16586910785.6192,999.0,9.6,247900.0,75258.4,144458.3,7.51,8.0
104,1969-09-01,19.9,4.73684210526314,22.0,18.2,21.2,12.7,4.4,,16680252996.0053,992.0,8.2,249954.0,75418.9,145613.0,7.72,8.0
105,1969-10-01,19.9,4.73684210526314,22.2,18.3,21.2,12.7,4.7,,16971480692.4101,1006.0,9.2,249105.0,74778.6,145999.5,7.84,8.0
106,1969-11-01,19.9,3.64583333333332,22.2,18.3,21.3,12.7,4.6,,16596245006.657799,1031.0,6.4,250656.0,75707.2,146495.4,8.03,8.0
107,1969-12-01,20.1,4.6875,22.3,18.4,21.4,12.7,4.5,,17251507323.5686,1020.0,4.0,252492.0,76394.4,148029.9,8.27,8.0
108,1970-01-01,20.2,5.20833333333333,22.3,18.5,21.4,12.7,4.5,,16551440745.672401,980.0,-2.6,251195.0,75680.1,148661.0,8.34,8.0
109,1970-02-01,20.2,5.20833333333333,22.4,18.6,21.5,12.7,4.9,,16077262316.9108,1006.0,-5.2,252789.0,76356.2,148722.0,8.21,8.0
110,1970-03-01,20.2,4.66321243523314,22.5,18.7,21.5,13.0,5.2,,16215408788.282299,1006.0,-6.2,251578.0,75127.2,148922.2,8.05,8.0
111,1970-04-01,20.3,3.57142857142856,22.6,18.8,21.5,13.0,5.4,,16627981358.1891,918.0,-10.0,250568.0,74101.1,149549.0,7.88,8.0
112,1970-05-01,20.3,3.57142857142856,22.6,19.0,21.5,13.0,5.8,,16418894806.9241,828.0,-5.6,251585.0,74196.0,150262.2,8.18,7.5
113,1970-06-01,20.3,3.04568527918781,22.6,19.0,21.7,13.0,6.1,,16685853528.628498,811.0,2.2,251482.0,73794.7,150801.2,8.06,7.0
114,1970-07-01,20.5,3.53535353535354,22.8,19.0,21.8,13.0,6.4,,17258974700.399498,848.0,-1.0,251800.0,73958.1,152073.2,7.97,7.0
115,1970-08-01,20.5,3.01507537688445,22.7,19.1,21.6,13.0,6.1,,17206703062.5832,870.0,-5.4,251943.0,74536.9,151810.6,7.99,7.0
116,1970-09-01,20.4,2.51256281407036,22.8,19.1,21.5,13.0,6.0,,17281376830.8921,909.0,-11.8,252588.0,73388.2,152976.3,7.92,6.5
117,1970-10-01,20.4,2.51256281407036,22.9,19.3,21.5,13.0,6.0,,17350450066.5779,884.0,-15.2,252569.0,73407.0,152712.6,7.93,6.5
118,1970-11-01,20.4,2.51256281407036,23.0,19.3,21.4,13.1,6.1,,17270175765.645798,922.0,-20.6,254344.0,74199.5,152978.7,7.8,6.0
119,1970-12-01,20.3,0.995024875621889,23.0,19.4,21.3,13.1,6.2,,18224133155.792297,948.0,-9.2,255143.0,74623.9,153732.3,7.26,6.0
120,1971-01-01,20.4,0.990099009900989,23.0,19.5,21.3,13.2,6.2,,17671547270.306297,975.0,-4.2,257954.0,75520.1,154096.8,6.69,6.0
121,1971-02-01,20.5,1.48514851485151,23.1,19.6,21.4,13.3,6.3,,17328047936.085197,975.0,9.6,259548.0,76048.9,155173.9,6.81,5.25
122,1971-03-01,20.5,1.48514851485151,23.2,19.6,21.5,13.3,6.2,,17798492676.4314,1001.0,2.4,260593.0,76315.5,155794.0,6.8,5.25
123,1971-04-01,20.7,1.97044334975369,23.2,19.8,21.8,13.7,6.6,,18151326231.6911,1017.0,9.0,261397.0,76460.5,156289.9,6.83,5.25
124,1971-05-01,20.7,1.97044334975369,23.4,19.8,21.9,13.7,6.1,,18457488681.757698,973.0,8.4,264634.0,77543.8,158151.1,7.19,5.25
125,1971-06-01,20.8,2.46305418719212,23.4,19.8,22.0,13.7,6.1,,19206093209.0546,987.0,7.6,266991.0,78170.3,159371.8,7.25,5.25
126,1971-07-01,21.0,2.43902439024389,23.4,19.9,22.1,13.7,6.1,,19342372836.2184,983.0,8.8,267689.0,78245.8,159923.2,7.41,5.25
127,1971-08-01,21.2,3.41463414634145,23.5,20.0,22.2,13.7,6.0,,19616798934.7537,976.0,7.2,271685.0,80542.2,161515.2,7.34,5.25
128,1971-09-01,21.1,3.43137254901963,23.6,20.1,22.0,13.7,6.2,,20173118508.6551,962.0,10.2,272672.0,81040.5,162499.3,7.0,5.25
129,1971-10-01,21.2,3.92156862745099,23.7,20.3,22.0,13.7,6.3,,20113379494.008,881.0,10.0,273969.0,81457.8,163328.9,6.82,4.75
130,1971-11-01,21.2,3.92156862745099,23.7,20.4,22.1,13.8,6.2,,20230990679.0945,886.0,4.6,273220.0,80899.0,163563.7,6.66,4.75
131,1971-12-01,21.3,4.92610837438425,23.9,20.4,22.3,13.8,5.9,,21438838881.4913,991.0,15.2,274366.0,81949.2,163969.4,6.54,4.75
132,1972-01-01,21.4,4.90196078431374,23.9,20.5,22.4,13.9,6.0,,20651030625.8322,1079.0,19.2,274110.0,82376.5,164249.4,6.66,4.75
133,1972-02-01,21.5,4.87804878048778,23.9,20.5,22.6,13.9,5.8,,20253392809.5872,1115.0,21.2,273073.0,81377.2,164365.4,6.87,4.75
134,1972-03-01,21.6,5.36585365853659,23.9,20.6,22.6,14.0,6.1,,20609960053.2623,1088.0,19.6,275033.0,82345.1,165711.7,7.07,4.75
135,1972-04-01,21.7,4.83091787439615,24.1,20.7,22.7,14.0,5.8,,21022532623.169098,1099.0,18.6,277851.0,84513.8,165234.7,7.32,4.75
136,1972-05-01,21.7,4.83091787439615,24.3,20.8,22.7,14.0,6.1,,21125209054.5939,1129.0,22.8,278883.0,83908.2,167828.5,7.33,4.75
137,1972-06-01,21.7,4.32692307692308,24.3,20.9,22.8,14.0,6.3,,21705797603.195698,1104.0,17.2,281781.0,84992.4,169103.7,7.39,4.75
138,1972-07-01,22.0,4.76190476190476,24.3,21.0,23.0,14.0,6.3,,22286386151.7976,1130.0,20.2,282380.0,85096.6,169645.1,7.48,4.75
139,1972-08-01,22.2,4.71698113207547,24.4,21.2,23.1,14.0,6.4,,22551478029.2943,1189.0,23.4,283567.0,85237.2,170281.3,7.46,4.75
140,1972-09-01,22.3,5.68720379146919,24.5,21.2,23.2,14.0,6.4,,23003254327.5632,1167.0,30.2,286979.0,87372.4,171980.6,7.48,4.75
141,1972-10-01,22.3,5.18867924528302,24.6,21.2,23.2,14.0,6.6,,23148868175.7656,1137.0,34.0,289363.0,88953.5,173103.7,7.34,4.75
142,1972-11-01,22.3,5.18867924528302,24.7,21.5,23.2,14.0,6.4,,23499834886.8176,1187.0,39.8,290961.0,90092.5,173248.6,7.18,4.75
143,1972-12-01,22.4,5.16431924882628,24.8,21.5,23.3,14.0,6.4,,24578870838.8815,1227.0,41.0,292136.0,90628.6,174113.6,7.12,4.75
144,1973-01-01,22.6,5.60747663551403,24.9,21.7,23.7,14.4,6.1,,24003882822.902798,1247.0,44.2,294801.0,91483.7,175144.6,7.12,4.75
145,1973-02-01,22.8,6.04651162790699,24.9,21.7,23.9,14.6,5.9,,23462498002.6631,1250.0,39.2,299037.0,94290.2,176638.0,7.18,4.75
146,1973-03-01,22.8,5.55555555555555,25.0,21.8,23.9,14.6,5.6,,23518503328.8948,1239.0,39.2,302588.0,95567.9,178463.3,7.3,4.75
147,1973-04-01,23.1,6.4516129032258,25.0,22.0,24.4,14.6,5.5,,24315645805.5925,1198.0,35.4,302504.0,94713.5,179235.8,7.34,5.25
148,1973-05-01,23.2,6.91244239631335,25.3,22.1,24.5,14.8,5.3,,24683414114.514,1153.0,29.6,302292.0,95131.7,178440.4,7.58,5.75
149,1973-06-01,23.4,7.83410138248846,25.4,22.1,24.8,15.0,5.4,,25092252996.0053,1149.0,30.0,302602.0,95900.9,178559.9,7.76,6.25
150,1973-07-01,23.7,7.72727272727273,25.5,22.3,25.1,15.2,5.3,,25842724367.510002,1226.0,15.6,306611.0,97733.5,180140.0,7.75,6.25
151,1973-08-01,24.0,8.10810810810811,25.6,22.5,25.5,15.6,5.3,,25986471371.5047,1196.0,25.4,302073.0,94942.7,178440.8,7.8,6.75
152,1973-09-01,24.1,8.07174887892377,25.7,22.6,25.6,15.7,5.6,,26253430093.2091,1250.0,27.0,305942.0,95945.6,180889.0,7.82,7.25
153,1973-10-01,24.2,8.52017937219731,25.9,22.7,25.7,15.9,5.7,,26367307589.8802,1319.0,32.4,309405.0,97014.3,182923.9,7.63,7.25
154,1973-11-01,24.4,9.41704035874439,26.0,22.7,25.9,16.1,5.5,,26094748335.5526,1183.0,36.2,311824.0,98185.7,184297.8,7.37,7.25
155,1973-12-01,24.5,9.37500000000001,26.0,22.9,26.1,16.6,5.4,,27321264980.0266,1188.0,27.2,313240.0,97989.5,185337.3,7.69,7.25
156,1974-01-01,24.7,9.29203539823008,26.2,23.0,26.3,16.6,5.3,,26697739014.647102,1196.0,24.2,314656.0,99404.2,186071.4,7.74,7.25
157,1974-02-01,24.9,9.21052631578947,26.5,23.2,26.6,16.6,5.2,,26072346205.059902,1242.0,17.2,315967.0,99438.7,187609.2,7.73,7.25
158,1974-03-01,25.2,10.5263157894737,26.7,23.3,27.0,16.6,5.2,,26288900133.1558,1215.0,23.6,316848.0,99856.3,188318.4,7.92,7.25
159,1974-04-01,25.4,9.95670995670996,27.0,23.5,27.0,16.6,5.2,,27588223701.731,1100.0,19.8,312943.0,98098.9,186530.5,8.59,8.25
160,1974-05-01,25.9,11.6379310344828,27.2,23.7,27.6,17.6,5.4,,28135209054.5939,1032.0,11.4,316307.0,99401.2,189207.4,8.87,8.75
161,1974-06-01,26.1,11.5384615384616,27.4,23.9,28.2,18.1,5.0,,27845848202.3968,1009.0,9.4,315542.0,98265.6,189891.4,9.26,8.75
162,1974-07-01,26.3,10.9704641350211,27.7,24.2,28.3,18.1,5.1,,28172545938.7483,1057.0,9.6,315264.0,97666.9,190246.7,9.66,9.25
163,1974-08-01,26.6,10.8333333333333,27.9,24.4,28.5,18.1,5.3,,27935456724.3675,920.0,5.8,316419.0,97630.5,190946.1,9.73,9.25
164,1974-09-01,26.8,11.2033195020747,28.1,24.5,28.8,18.1,5.4,,27998929427.4301,847.0,-7.6,315315.0,96368.8,190574.2,9.76,9.25
165,1974-10-01,27.1,11.9834710743802,28.4,24.7,29.0,18.1,5.4,,27937323568.5752,896.0,-14.6,316711.0,96247.3,192015.5,9.42,9.25
166,1974-11-01,27.3,11.8852459016394,28.7,24.9,29.5,18.1,5.6,,27730103861.518,850.0,-24.2,315459.0,94576.9,192066.3,8.92,8.75
167,1974-12-01,27.6,12.6530612244898,28.9,25.1,29.7,18.2,6.0,,28923017310.253002,835.0,-38.2,316016.0,94277.1,192392.6,8.84,8.75
168,1975-01-01,27.6,11.7408906882591,28.9,25.2,29.8,18.5,6.9,,28755001331.5579,980.0,-38.6,314611.0,90917.2,193423.7,8.42,8.25
169,1975-02-01,27.9,12.0481927710843,29.3,25.6,30.1,18.5,6.6,,28756868175.7656,1006.0,-31.2,315921.0,91016.4,194541.5,8.2,8.25
170,1975-03-01,28.0,11.1111111111111,29.5,25.7,30.2,18.9,6.6,,29420000000.0,990.0,-36.8,312750.0,89573.4,193582.6,8.26,8.25
